CreditScore,Age,Tenure,Balance,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,HasCrCard_1,IsActiveMember_1,TenureOverAge,BalanceOverSalary
625,28,3,0.0,183646.41,0,False,False,False,False,False,False,False,False,0.10714285714285714,0.0
432,42,9,152603.45,110265.24,1,False,False,True,False,False,False,True,False,0.21428571428571427,1.3839669691010512
549,52,1,0.0,8636.05,1,False,False,False,False,False,False,False,True,0.019230769230769232,0.0
625,56,0,148507.24,46824.08,1,True,False,True,False,False,False,True,False,0.0,3.17159974098797
828,41,7,0.0,171378.77,0,False,False,False,True,False,False,True,False,0.17073170731707318,0.0
770,24,9,101827.07,167256.35,0,False,False,True,False,False,False,True,False,0.375,0.6088083950175883
758,34,3,0.0,124226.16,0,False,False,False,True,False,False,True,True,0.08823529411764706,0.0
795,33,9,130862.43,114935.21,0,True,False,False,False,False,False,True,True,0.2727272727272727,1.138575637526568
687,38,9,122570.87,35608.88,0,False,False,True,False,False,False,True,True,0.23684210526315788,3.442143364239482
686,25,1,0.0,16459.37,0,False,False,True,True,False,False,False,True,0.04,0.0
789,39,7,124828.46,124411.08,0,True,False,True,True,False,False,True,True,0.1794871794871795,1.003354845886717
589,50,5,144895.05,34941.23,0,True,False,False,True,False,False,True,True,0.1,4.146821677428069
461,34,5,63663.93,167784.28,0,True,False,False,False,False,False,False,True,0.14705882352941177,0.3794391822642741
637,40,2,133463.1,93165.34,0,False,False,True,False,False,False,False,True,0.05,1.4325402558505127
584,48,2,213146.2,75161.25,1,False,True,False,False,False,False,True,False,0.041666666666666664,2.835852250993697
579,35,1,129490.36,8590.83,1,False,True,False,True,False,False,False,True,0.02857142857142857,15.073090725808798
756,44,10,137452.09,189543.9,0,True,False,True,False,False,False,True,False,0.22727272727272727,0.7251728491394341
663,34,7,0.0,180427.24,0,False,False,True,True,False,False,True,True,0.20588235294117646,0.0
682,43,5,125851.93,193318.33,0,False,False,False,False,False,False,True,True,0.11627906976744186,0.6510087791468093
793,52,2,0.0,159123.82,1,False,True,True,False,False,False,True,False,0.038461538461538464,0.0
691,31,5,40915.55,126213.84,1,False,False,False,False,False,False,True,False,0.16129032258064516,0.32417641361676347
485,21,5,113157.22,54141.5,0,False,True,False,False,False,False,True,True,0.23809523809523808,2.090027428128146
635,29,8,138296.94,141075.51,0,False,True,False,True,False,False,True,False,0.27586206896551724,0.9803043774217084
650,37,5,106967.18,24495.03,0,False,False,True,False,False,False,False,False,0.13513513513513514,4.36689320241698
735,44,9,120681.63,74836.34,0,False,False,True,False,False,False,True,False,0.20454545454545456,1.612607324195705
416,32,0,0.0,878.87,0,False,False,True,True,False,False,False,True,0.0,0.0
754,32,7,0.0,89520.75,0,False,True,False,True,False,False,True,False,0.21875,0.0
535,48,9,0.0,149892.79,1,False,False,False,False,False,False,True,False,0.1875,0.0
716,42,8,0.0,180800.42,0,False,True,True,True,False,False,True,False,0.19047619047619047,0.0
539,37,2,127609.59,98646.22,0,False,False,True,False,False,False,True,False,0.05405405405405406,1.293608513331783
614,43,6,0.0,109041.53,0,False,False,False,True,False,False,True,True,0.13953488372093023,0.0
706,57,7,0.0,17941.16,1,False,True,True,False,False,False,True,False,0.12280701754385964,0.0
758,33,7,0.0,82996.47,0,False,False,False,True,False,False,False,False,0.21212121212121213,0.0
586,28,2,0.0,92067.35,0,False,True,False,True,False,False,True,True,0.07142857142857142,0.0
646,73,6,97259.25,104719.66,0,False,False,False,False,False,False,False,True,0.0821917808219178,0.9287582675497609
631,33,4,123246.7,112687.57,0,True,False,False,False,False,False,False,False,0.12121212121212122,1.0937027038563347
717,22,6,101060.25,84699.56,0,False,True,False,False,False,False,False,True,0.2727272727272727,1.1931614520783815
684,30,2,0.0,83473.82,0,False,False,True,True,False,False,True,False,0.06666666666666667,0.0
800,49,7,108007.36,47125.11,0,False,False,False,False,False,False,False,False,0.14285714285714285,2.2919280188417597
721,36,2,0.0,106977.8,0,False,True,False,True,False,False,True,True,0.05555555555555555,0.0
683,29,0,133702.89,55582.54,1,False,True,True,False,False,False,True,False,0.0,2.405483628491969
660,31,9,125189.75,139874.43,0,True,False,True,True,False,False,True,True,0.2903225806451613,0.8950152647628306
704,24,7,113034.22,162503.48,1,True,False,False,False,False,False,True,False,0.2916666666666667,0.6955803038802615
615,41,9,109013.23,196499.96,0,False,True,False,False,False,False,True,False,0.21951219512195122,0.554774820310396
667,39,2,0.0,40721.24,1,False,True,False,True,False,False,True,False,0.05128205128205128,0.0
682,24,9,57929.81,53134.3,0,True,False,True,True,False,False,False,False,0.375,1.0902526240112318
484,29,4,130114.39,164017.89,0,False,False,False,False,False,False,True,False,0.13793103448275862,0.7932938900750399
628,27,5,95826.49,155996.96,0,True,False,True,True,False,False,True,False,0.18518518518518517,0.6142843424641096
480,44,10,129608.57,5472.7,1,True,False,True,False,False,False,True,False,0.22727272727272727,23.68274709010178
578,30,4,169462.09,112187.11,0,False,False,True,False,False,False,True,False,0.13333333333333333,1.5105308444080607
512,40,5,0.0,146457.83,0,False,False,True,True,False,False,True,True,0.125,0.0
484,35,7,133868.21,27286.1,0,False,True,False,False,False,False,True,True,0.2,4.9060954112167
510,30,0,0.0,130553.47,0,False,False,False,True,False,False,True,True,0.0,0.0
606,36,5,190479.48,179351.89,0,True,False,True,True,False,False,False,False,0.1388888888888889,1.0620433383779786
597,40,8,101993.12,94774.12,0,False,True,False,False,False,False,False,True,0.2,1.0761705832773758
754,55,3,161608.81,8080.85,1,True,False,False,False,False,False,True,False,0.05454545454545454,19.998986492757567
850,45,2,122311.21,19482.5,0,False,True,False,False,False,False,True,True,0.044444444444444446,6.2780038496086235
510,65,2,0.0,48071.61,0,False,False,True,True,False,False,True,True,0.03076923076923077,0.0
778,45,1,162150.42,174531.27,0,True,False,False,True,False,False,True,False,0.022222222222222223,0.929062282077017
636,42,2,0.0,55470.78,0,False,False,True,True,False,False,True,True,0.047619047619047616,0.0
804,50,4,0.0,8546.87,1,False,False,False,False,False,False,True,True,0.08,0.0
514,32,8,0.0,95857.18,0,False,False,True,True,False,False,True,False,0.25,0.0
730,39,1,99010.67,194945.8,0,False,False,False,False,False,False,True,False,0.02564102564102564,0.507888192512996
525,37,0,0.0,131521.72,0,False,True,False,False,False,False,False,True,0.0,0.0
616,30,5,0.0,196108.51,0,False,True,True,True,False,False,False,True,0.16666666666666666,0.0
687,34,7,111388.18,148564.76,0,True,False,False,True,False,False,True,False,0.20588235294117646,0.7497617873848413
715,41,8,56214.85,92982.61,1,False,False,False,True,False,False,False,False,0.1951219512195122,0.6045738014882568
512,36,3,84327.77,17675.36,0,False,False,False,True,False,False,True,False,0.08333333333333333,4.77092234613609
479,40,1,0.0,114996.43,0,False,False,True,True,False,False,False,False,0.025,0.0
601,32,8,93012.89,86957.42,0,False,False,True,False,False,False,True,False,0.25,1.0696371856478724
580,29,9,61710.44,128077.8,0,False,True,True,True,False,False,True,False,0.3103448275862069,0.48181995630780666
807,35,3,174790.15,600.36,0,False,False,True,False,False,False,True,True,0.08571428571428572,291.1422313278699
616,32,6,0.0,43001.46,0,False,True,False,True,False,False,True,True,0.1875,0.0
721,37,3,107720.64,158591.12,0,True,False,True,False,False,False,True,True,0.08108108108108109,0.6792350038261915
501,57,10,0.0,47847.19,0,False,False,True,True,False,False,True,True,0.17543859649122806,0.0
521,35,6,96423.84,10488.44,0,False,False,True,False,False,False,True,False,0.17142857142857143,9.19334429142942
850,30,2,141040.01,5978.2,0,False,True,True,False,False,False,True,True,0.06666666666666667,23.592387340671106
759,42,4,105420.18,121409.06,0,False,False,True,False,False,False,False,True,0.09523809523809523,0.8683057096397913
516,50,5,0.0,146145.93,1,False,True,True,False,False,False,False,True,0.1,0.0
711,38,2,129022.06,14374.86,1,False,False,False,True,False,False,True,True,0.05263157894736842,8.975535066080644
512,33,3,176666.62,94670.77,0,False,True,True,False,False,False,True,False,0.09090909090909091,1.8661158032199379
550,37,3,0.0,179670.31,0,False,False,True,False,False,False,True,True,0.08108108108108109,0.0
608,41,3,89763.84,199304.74,1,False,True,False,False,False,False,False,False,0.07317073170731707,0.4503848729337797
618,34,5,134954.53,151954.39,0,False,False,True,False,False,False,True,True,0.14705882352941177,0.8881252460030934
643,45,5,0.0,142513.5,1,False,False,True,False,False,False,True,False,0.1111111111111111,0.0
671,45,2,106376.85,158264.62,0,False,False,True,False,False,False,False,True,0.044444444444444446,0.6721454864643785
689,33,2,161814.64,169381.9,0,True,False,True,True,False,False,True,False,0.06060606060606061,0.9553242701847129
603,31,8,0.0,169915.02,0,False,False,True,True,False,False,True,True,0.25806451612903225,0.0
620,41,9,0.0,88852.47,0,False,False,False,True,False,False,False,False,0.21951219512195122,0.0
676,34,1,63095.01,40645.81,0,False,False,False,False,False,False,True,True,0.029411764705882353,1.5523127722144054
572,26,4,118287.01,60427.3,0,True,False,True,True,False,False,False,False,0.15384615384615385,1.9575094369597845
668,47,7,106854.21,157959.02,1,True,False,True,False,False,False,False,True,0.14893617021276595,0.6764679218698623
695,46,7,49512.55,133007.34,0,False,False,True,False,False,False,True,False,0.15217391304347827,0.37225426807272444
730,33,9,0.0,176576.62,0,False,True,False,True,False,False,False,False,0.2727272727272727,0.0
807,43,1,105799.32,34888.04,1,False,False,True,True,False,False,True,False,0.023255813953488372,3.0325383713157863
592,54,8,0.0,28737.71,1,False,False,True,False,False,False,True,True,0.14814814814814814,0.0
726,31,9,114722.05,98178.57,0,False,False,False,True,False,False,True,True,0.2903225806451613,1.1685039820808145
514,30,7,0.0,125010.24,0,False,True,True,False,False,False,False,True,0.23333333333333334,0.0
567,42,2,0.0,167984.61,0,False,False,True,True,False,False,True,True,0.047619047619047616,0.0
850,33,10,0.0,4861.72,1,False,False,True,False,False,False,True,False,0.30303030303030304,0.0
671,45,6,99564.22,108872.45,1,True,False,True,False,False,False,True,True,0.13333333333333333,0.9145033477247918
670,37,4,170557.91,198252.88,0,False,False,True,True,False,False,True,False,0.10810810810810811,0.8603048288630157
694,30,9,0.0,26960.31,0,False,False,False,True,False,False,True,True,0.3,0.0
547,39,6,74596.15,85746.52,1,True,False,False,False,True,False,True,True,0.15384615384615385,0.8699612532380322
751,50,2,96888.39,77206.25,1,True,False,True,False,False,False,True,False,0.04,1.2549293612887558
594,29,3,130830.22,61048.53,0,True,False,False,False,False,False,True,False,0.10344827586206896,2.1430527483626554
673,72,1,0.0,111981.19,0,False,False,True,True,False,False,False,True,0.013888888888888888,0.0
610,40,0,0.0,62232.6,0,False,False,True,True,False,False,True,False,0.0,0.0
512,37,1,0.0,156105.03,0,False,False,False,True,False,False,False,True,0.02702702702702703,0.0
767,20,3,119714.25,150135.38,0,True,False,True,True,False,False,False,True,0.15,0.7973753421745094
585,67,5,113978.97,93146.11,0,False,False,False,True,False,False,False,True,0.07462686567164178,1.2236578639730633
763,42,6,100160.75,33462.94,1,True,False,True,False,False,False,True,False,0.14285714285714285,2.9931844004143087
712,29,2,0.0,144375.0,0,False,False,False,False,False,False,True,True,0.06896551724137931,0.0
539,43,3,116220.5,55803.96,1,True,False,False,False,True,False,True,False,0.06976744186046512,2.0826568580437663
668,46,2,0.0,89048.46,1,False,False,False,False,True,False,True,False,0.043478260869565216,0.0
703,28,2,81173.83,162812.16,0,False,False,True,True,False,False,False,True,0.07142857142857142,0.49857350949707935
662,38,4,0.0,136259.65,0,False,True,True,True,False,False,True,False,0.10526315789473684,0.0
725,39,5,116803.8,124052.97,0,True,False,False,False,False,False,True,False,0.1282051282051282,0.9415639141892371
703,37,8,105961.68,74158.8,0,False,False,True,True,False,False,False,True,0.21621621621621623,1.4288483632421236
659,67,6,117411.6,45071.09,1,True,False,True,False,False,False,True,True,0.08955223880597014,2.6050312961146496
523,34,7,0.0,62030.06,0,False,True,True,True,False,False,True,False,0.20588235294117646,0.0
635,40,10,123497.58,131953.23,1,False,False,False,False,False,False,True,False,0.25,0.9359193405117858
772,26,7,152400.51,79414.0,0,True,False,True,True,False,False,True,False,0.2692307692307692,1.9190635152492006
545,26,1,0.0,199638.56,0,False,False,False,True,False,False,True,True,0.038461538461538464,0.0
634,24,8,103097.85,157577.29,0,True,False,True,False,False,False,True,True,0.3333333333333333,0.6542684545469718
739,54,8,126418.14,134420.75,1,True,False,True,False,False,False,True,False,0.14814814814814814,0.9404659622863285
771,36,5,77846.9,99805.99,0,True,False,False,False,False,False,False,False,0.1388888888888889,0.7799822435507127
587,34,1,0.0,97932.68,0,False,True,False,True,False,False,True,True,0.029411764705882353,0.0
681,79,0,0.0,170968.99,0,False,False,False,True,False,False,False,True,0.0,0.0
544,37,2,79731.91,57558.95,0,True,False,True,False,False,False,True,True,0.05405405405405406,1.3852217596047185
696,28,8,0.0,176713.47,0,False,True,True,False,False,False,False,False,0.2857142857142857,0.0
766,41,0,0.0,34283.23,0,False,True,True,True,False,False,False,True,0.0,0.0
727,34,10,0.0,198637.34,0,False,False,True,True,False,False,True,True,0.29411764705882354,0.0
671,34,6,37266.67,156917.12,0,True,False,False,True,False,False,False,False,0.17647058823529413,0.23749269678158763
693,30,6,127992.25,50457.2,0,False,False,False,False,False,False,True,True,0.2,2.536649873556202
850,38,3,54901.01,140075.55,0,True,False,True,False,False,False,True,True,0.07894736842105263,0.39193856458175613
732,42,9,108748.08,65323.11,0,True,False,True,True,False,False,True,True,0.21428571428571427,1.664771931403756
726,48,6,99906.19,64323.24,0,False,True,False,False,False,False,True,False,0.125,1.5531896403228445
557,32,6,184686.41,14956.44,0,False,False,False,True,False,False,True,False,0.1875,12.348286758078794
682,26,0,110654.02,111879.21,0,False,False,False,False,False,False,False,True,0.0,0.9890489931060471
738,31,9,79019.8,18606.23,0,False,True,True,False,False,False,True,True,0.2903225806451613,4.246953842879509
531,36,9,99240.51,123137.01,0,False,True,False,False,False,False,True,False,0.25,0.80593568091348
498,34,2,0.0,148528.24,0,False,False,True,True,False,False,True,True,0.058823529411764705,0.0
651,36,7,0.0,13898.31,0,False,False,True,True,False,False,True,False,0.19444444444444445,0.0
549,39,7,0.0,81259.25,1,False,True,False,False,False,False,False,False,0.1794871794871795,0.0
791,35,7,52436.2,161051.75,0,True,False,False,False,False,False,True,False,0.2,0.32558603057712815
650,41,9,0.0,191599.67,0,False,True,True,True,False,False,False,True,0.21951219512195122,0.0
733,34,3,100337.96,48559.19,1,True,False,True,False,True,False,True,False,0.08823529411764706,2.0663021767867216
811,34,1,149297.19,186339.74,0,True,False,False,True,False,False,True,True,0.029411764705882353,0.8012096077841474
707,30,8,0.0,33159.37,0,False,False,True,True,False,False,True,False,0.26666666666666666,0.0
712,28,4,145605.44,93883.53,0,True,False,True,False,False,False,False,True,0.14285714285714285,1.5509156930933468
706,37,7,0.0,110899.3,0,False,True,False,True,False,False,True,True,0.1891891891891892,0.0
756,62,3,0.0,11199.04,1,False,False,True,False,False,False,True,True,0.04838709677419355,0.0
777,53,10,0.0,189992.97,0,False,False,False,True,False,False,True,False,0.18867924528301888,0.0
646,35,6,84026.86,164255.69,0,False,False,True,False,False,False,False,True,0.17142857142857143,0.5115613346484374
714,46,1,0.0,152167.79,1,False,False,True,False,False,False,True,False,0.021739130434782608,0.0
782,39,8,0.0,33949.67,0,False,False,True,True,False,False,True,True,0.20512820512820512,0.0
775,29,10,0.0,68143.93,0,False,True,True,True,False,False,True,True,0.3448275862068966,0.0
479,35,4,138718.92,47251.79,1,True,False,True,False,False,False,True,True,0.11428571428571428,2.9357389423765747
